Æò±Õ±â¿Â,Æò±Õ½Àµµ,Æò±ÕÇ³¼Ó,Ã¼°¨¿Âµµ,Æò±ÕÀü¿î·®,½Ã±º±¸,¿äÀÏ,Diff,SUM
16.5,49.59999847,0.400000006,18.12708404,0.4,9,2,13.30000019,662
16.29999924,44.59999847,0.600000024,17.59581746,0.4,11,2,11.90000057,402
16.79999924,46.5,1.200000048,17.5454746,0.4,12,2,11.29999924,302
15.5,55.79999924,0.800000012,16.49119316,0.4,13,2,14.19999981,474
15.39999962,51,0.899999976,16.27351553,0.4,14,2,12.5,660
16.39999962,50.20000076,1.299999952,17.02972628,0.4,16,2,13.99999905,584
16.39999962,40.79999924,1,17.26648832,0.4,17,2,11.39999962,509
15.80000019,58.79999924,0.699999988,16.93299539,0.4,18,2,12.50000095,830
16.60000038,50,1.100000024,17.40153791,0.4,19,2,11.40000057,205
16.20000076,53.40000153,1.799999952,16.49535794,0.4,20,2,12.5,887
17.5,46.20000076,1.100000024,18.39145956,0.4,21,2,11.60000038,547
15.19999981,54.40000153,1,15.95489494,0.4,22,2,13,410
16.20000076,51.79999924,1.5,16.67198448,0.4,24,2,11.19999981,407
16.29999924,63.29999924,0.5,17.7444086,9.3,1,3,3.10000038,1034
16.5,55,1.399999976,17.07293211,9.3,2,3,4.29999924,552
16.5,65.09999847,0.800000012,17.56837111,9.3,3,3,4.5,681
16.60000038,61.20000076,0.699999988,17.78736613,9.3,5,3,2.79999924,925
16.79999924,63.09999847,1.899999976,17.12697599,9.3,6,3,3.49999905,167
16.79999924,61.59999847,2.900000095,16.71554264,9.3,7,3,2.30000114,448
16.79999924,60.5,2.099999905,17.03194043,9.3,8,3,2.79999924,260
16.70000076,64.5,0.400000006,18.33334307,9.3,9,3,4.80000019,692
16.79999924,55.90000153,0.899999976,17.79315993,9.3,11,3,3.90000057,397
17,58.70000076,2,17.3075773,9.3,12,3,2.80000019,311
16.89999962,62.5,1.5,17.45817084,9.3,13,3,5,478
16.39999962,59,4.099999905,15.87613314,9.3,14,3,2.39999962,729
16.60000038,60.90000153,1.799999952,16.95027055,9.3,16,3,4.60000038,629
16.60000038,55.29999924,1,17.48508809,9.3,17,3,3.70000076,478
16.5,62.09999847,0.899999976,17.46752258,9.3,18,3,4.80000019,901
17.20000076,61.40000153,1.799999952,17.63264056,9.3,19,3,3.19999981,226
17.20000076,61.90000153,1.600000024,17.7381059,9.3,20,3,3.79999924,866
17.39999962,60.09999847,2.099999905,17.72167587,9.3,21,3,2.60000038,417
16.29999924,62.29999924,2.200000048,16.4106191,9.3,22,3,4.5,579
16.39999962,65.09999847,1.700000048,16.77781078,9.3,24,3,3.10000038,436
16.70000076,60.79999924,0.5,18.16262861,3.8,1,4,8.99999905,972
16.70000076,54.20000076,1.200000048,17.43484462,3.8,2,4,10.29999924,563
16.89999962,64,0.300000012,18.74788586,3.8,3,4,10.19999886,615
17,59,0.699999988,18.214551,3.8,5,4,7.89999962,928
17,60.40000153,1.299999952,17.69709553,3.8,6,4,8.99999905,205
17.29999924,59.20000076,2.099999905,17.6067196,3.8,7,4,7.39999962,414
17.29999924,58.20000076,1.799999952,17.74636708,3.8,8,4,7.79999924,221
17.10000038,63.79999924,0.400000006,18.74585916,3.8,9,4,11,710
16.89999962,55.40000153,1,17.81298565,3.8,11,4,9.40000057,347
17.5,56.29999924,1.600000024,18.07653278,3.8,12,4,8.20000076,276
17,63.5,0.899999976,18.01025287,3.8,13,4,10.39999962,483
16.70000076,57.70000076,2.200000048,16.87194847,3.8,14,4,8.39999962,650
17.20000076,59.59999847,1.5,17.79510969,3.8,16,4,11.60000038,654
16.79999924,54.79999924,0.899999976,17.79315993,3.8,17,4,9.70000076,510
16.60000038,63.29999924,0.800000012,17.67608932,3.8,18,4,9.29999924,823
17.70000076,59.5,1.299999952,18.47569334,3.8,19,4,7.49999905,195
17.70000076,60.70000076,1.5,18.3566723,3.8,20,4,8.19999981,975
17.79999924,58.20000076,1.299999952,18.58691978,3.8,21,4,8.59999943,514
16.39999962,61.59999847,1.200000048,17.10294835,3.8,22,4,9.90000057,479
16.5,62.70000076,1.600000024,16.94844031,3.8,24,4,8.5,421
16.79999924,63.20000076,0.400000006,18.43647061,0.1,1,5,10.80000114,1277
17,54.5,1,17.92228554,0.1,2,5,12,808
17.10000038,62.20000076,0.300000012,18.95060739,0.1,3,5,13.10000038,976
17.29999924,58.70000076,0.899999976,18.33589021,0.1,5,5,9.60000038,1301
17.29999924,61.09999847,0.899999976,18.33589021,0.1,6,5,11.29999924,189
17.70000076,60.09999847,1.600000024,18.30215213,0.1,7,5,9.09999943,575
17.60000038,58.40000153,1.299999952,18.36446478,0.1,8,5,10.5,361
17.10000038,62.40000153,0.300000012,18.95060739,0.1,9,5,12.60000038,973
17,53.90000153,0.800000012,18.10696009,0.1,11,5,11.30000019,568
17.70000076,57.79999924,1.399999976,18.41437461,0.1,12,5,9.39999962,311
16.60000038,65.5,1,17.48508809,0.1,13,5,11.50000095,592
16.60000038,59.09999847,1.100000024,17.40153791,0.1,14,5,10.29999924,957
17.10000038,62.20000076,1.299999952,17.80832409,0.1,16,5,12.70000076,954
17,53.40000153,0.899999976,18.01025287,0.1,17,5,11.20000076,721
16.5,63.09999847,0.5,17.9535186,0.1,18,5,12.5,1269
17.70000076,61.20000076,0.899999976,18.7700761,0.1,19,5,9.10000038,299
17.29999924,63.90000153,1.700000048,17.79733259,0.1,20,5,10.30000114,1396
18,58.59999847,1.200000048,18.87305546,0.1,21,5,9.39999962,652
16.39999962,62,1.299999952,17.02972628,0.1,22,5,10.39999962,755
16.79999924,62.79999924,1.200000048,17.5454746,0.1,24,5,10.80000019,596
17.29999924,59.5,0.300000012,19.15332699,0,1,6,12.69999981,1315
17.29999924,51.20000076,0.800000012,18.43011265,0,2,6,13.40000057,858
17.70000076,59.5,0.400000006,19.36463428,0,3,6,12.60000038,1142
17.70000076,58,0.600000024,19.0763926,0,5,6,10.30000019,1464
17.89999962,56.59999847,1.100000024,18.8314245,0,6,6,13.5,276
18.20000076,57.90000153,1.399999976,18.97330863,0,7,6,9.39999962,693
18.20000076,55.90000153,1.600000024,18.86619837,0,8,6,10.20000076,347
17.5,59.59999847,0.200000003,19.6205601,0,9,6,13.70000076,1045
17.5,50.79999924,0.800000012,18.64554906,0,11,6,12.39999962,592
18.20000076,56.40000153,1.100000024,19.16139978,0,12,6,10.69999886,333
16.89999962,64.69999695,1.100000024,17.73151109,0,13,6,12.70000076,668
17,57.79999924,1.100000024,17.84150286,0,14,6,11.40000057,1031
17.5,58.5,1.5,18.1320464,0,16,6,14.69999981,1005
17.60000038,49.40000153,1.100000024,18.50145132,0,17,6,11.89999962,699
16.60000038,62.5,0.800000012,17.67608932,0,18,6,13.60000038,1390
18.10000038,60.5,1.100000024,19.05140802,0,19,6,10.79999924,315
17.5,64.19999695,2.099999905,17.83663214,0,20,6,10.70000076,1530
18.70000076,54.70000076,0.899999976,19.85553668,0,21,6,11.40000057,675
16.79999924,61.09999847,1.200000048,17.5454746,0,22,6,11.69999886,781
17.5,58.70000076,1.700000048,18.02389395,0,24,6,11.80000114,696
16.20000076,56.09999847,1.5,16.67198448,1.8,1,7,8.70000076,1283
16.10000038,48,3,15.85606254,1.8,2,7,10.40000057,801
16.5,57.09999847,2.299999952,16.59723012,1.8,3,7,11,1176
17,51.79999924,1.100000024,17.84150286,1.8,5,7,9.5,1513
16.70000076,54.59999847,3.099999905,16.53005226,1.8,6,7,9.59999943,229
17.10000038,52.5,3.400000095,16.910839,1.8,7,7,7.30000019,619
17.20000076,50.09999847,3.5,17.00095079,1.8,8,7,8.40000057,354
16.39999962,57.09999847,1.100000024,17.18155439,1.8,9,7,11.40000057,1112
16.29999924,49.29999924,3,16.09187602,1.8,11,7,9.80000114,542
17.20000076,51.59999847,3.200000048,17.08979489,1.8,12,7,8.79999924,318
15.89999962,60.90000153,1.5,16.33504563,1.8,13,7,11.19999981,626
16.10000038,53.20000076,2.700000048,15.96778438,1.8,14,7,10,1031
16.5,54.40000153,3.299999952,16.22835797,1.8,16,7,12,1049
16.60000038,47.09999847,1.399999976,17.18471934,1.8,17,7,9.69999981,741
16,57.70000076,2.099999905,16.11229465,1.8,18,7,10.89999962,1284
17.10000038,56.40000153,2,17.42214196,1.8,19,7,10.80000114,283
16.89999962,58.59999847,2,17.19301264,1.8,20,7,10.79999924,1446
17.5,52.5,2.299999952,17.75416725,1.8,21,7,8.5,718
15.89999962,57,1.899999976,16.09957607,1.8,22,7,10.79999924,849
16.29999924,56.5,2.799999952,16.16406723,1.8,24,7,8.80000019,637
14,49.90000153,0.699999988,15.01066146,0,1,1,8.69999981,780
13.89999962,43.5,1.200000048,14.33715664,0,2,1,9.600000379,464
13.89999962,52.70000076,1.399999976,14.16647479,0,3,1,9.89999962,574
14.30000019,47.40000153,1,14.97120016,0,5,1,7.30000019,758
14.30000019,49.29999924,1.399999976,14.61362264,0,6,1,8.19999981,159
14.39999962,50.90000153,1.5,14.65035781,0,7,1,8.19999981,393
14.69999981,48.29999924,1.799999952,14.78943293,0,8,1,8.5,208
14.19999981,50.5,0.899999976,14.97096305,0,9,1,8.79999924,524
14,43.40000153,1.299999952,14.3602514,0,11,1,8.39999962,381
14.69999981,47.09999847,1.399999976,15.06076943,0,12,1,7.79999924,275
13.80000019,55.29999924,1.200000048,14.22652561,0,13,1,10.09999943,395
13.39999962,50.20000076,1.5,13.52723259,0,14,1,9.100000379,566
14.19999981,49.90000153,1.700000048,14.28564551,0,16,1,10.40000057,521
13.89999962,42.40000153,1.200000048,14.33715664,0,17,1,8.60000038,409
13.60000038,52.90000153,0.899999976,14.31968732,0,18,1,9.599999431,698
14.39999962,54,1.399999976,14.72540881,0,19,1,8.80000019,189
14.10000038,56.59999847,2,13.98521533,0,20,1,9.500000001,812
15.10000038,48.59999847,1.5,15.43654631,0,21,1,7.50000095,448
13.30000019,53.79999924,1.600000024,13.33854463,0,22,1,8.999999999,422
13.69999981,52.29999924,1.600000024,13.78978118,0,24,1,7.90000057,357
14.30000019,59.29999924,0.699999988,15.33105062,3,1,2,9,970
14.10000038,49.5,0.400000006,15.65198551,3,2,2,11.5,514
14.39999962,58.59999847,0.899999976,15.18805496,3,3,2,9.39999962,642
14.80000019,55.59999847,0.899999976,15.62223981,3,5,2,8.10000038,825
14.80000019,55.5,1.100000024,15.42169357,3,6,2,8.79999924,165
15.19999981,57,1.899999976,15.30048712,3,7,2,7.99999905,413
14.89999962,55.70000076,1.299999952,15.36130422,3,8,2,8.90000057,210
14.30000019,58.09999847,0.400000006,15.85824355,3,9,2,10.29999924,586
14.30000019,49,0.899999976,15.07950952,3,11,2,9.60000038,404
15.19999981,54,1.700000048,15.418448,3,12,2,8.00000095,246
14.60000038,60.40000153,1,15.29909877,3,13,2,10.09999943,444
14.19999981,55,1.799999952,14.22079162,3,14,2,7.70000076,622
14.60000038,55.59999847,1.299999952,15.02762065,3,16,2,10.80000019,560
14.30000019,47.70000076,1,14.97120016,3,17,2,9.09999943,482
13.69999981,60.5,0.600000024,14.84618154,3,18,2,10.39999962,746
15.39999962,57.90000153,1.100000024,16.08164098,3,19,2,7.59999943,180
15.19999981,59.20000076,1.600000024,15.48191989,3,20,2,8.39999962,843
15.5,55.20000076,1.299999952,16.02867346,3,21,2,8.70000076,434
14.30000019,56.59999847,1.299999952,14.69393603,3,22,2,8,457
14.30000019,57.29999924,1.399999976,14.61362264,3,24,2,8.59999943,423
14.5,63.90000153,0.800000012,15.41401521,2.9,1,3,9.69999981,1055
14.30000019,53.90000153,1.100000024,14.87173687,2.9,2,3,10.79999924,660
14.89999962,62.59999847,0.800000012,15.84488598,2.9,3,3,11.09999943,790
15,62.29999924,0.899999976,15.83933172,2.9,5,3,8.10000038,1001
14.80000019,62.5,1.100000024,15.42169357,2.9,6,3,10.69999886,220
14.89999962,65.40000153,1.399999976,15.28434283,2.9,7,3,8.89999962,481
14.89999962,63.70000076,1.299999952,15.36130422,2.9,8,3,9.29999924,243
14.5,63.40000153,0.5,15.86242653,2.9,9,3,11.70000076,794
14.60000038,54.70000076,0.600000024,15.7979794,2.9,11,3,10.20000076,425
15.60000038,60.09999847,1.399999976,16.0668513,2.9,12,3,8.30000019,312
14.30000019,69.80000305,0.899999976,15.07950952,2.9,13,3,9.80000019,499
14,65.5,1.100000024,14.54176263,2.9,14,3,9.300000191,734
15.10000038,62.40000153,1.5,15.43654631,2.9,16,3,10.39999962,677
14.5,53.29999924,1,15.18979888,2.9,17,3,10.5,551
14.19999981,64.09999847,0.699999988,15.22425389,2.9,18,3,11.69999981,833
15.19999981,66.5,0.899999976,16.05642362,2.9,19,3,8.59999943,245
15,69,1.600000024,15.25630161,2.9,20,3,8,1027
15.69999981,61.5,1.299999952,16.25112953,2.9,21,3,8.5,531
14,66.90000153,1.100000024,14.54176263,2.9,22,3,9.300000191,550
14.60000038,64.59999847,1.200000048,15.11157916,2.9,24,3,9.59999943,456
14.60000038,61.70000076,0.400000006,16.16763111,8.6,1,4,6.89999962,1102
14.39999962,49.90000153,0.600000024,15.58646809,8.6,2,4,8.79999924,619
14.69999981,63.29999924,0.800000012,15.6294506,8.6,3,4,7.09999943,718
15.19999981,58.40000153,0.800000012,16.16803957,8.6,5,4,5.5,1022
14.89999962,61,0.800000012,15.84488598,8.6,6,4,7.79999924,207
15.30000019,60,1.100000024,15.97165027,8.6,7,4,5.89999962,453
15.39999962,58.20000076,1.200000048,15.99663166,8.6,8,4,6.40000057,281
14.69999981,63.90000153,0.300000012,16.51795774,8.6,9,4,7.69999981,711
14.69999981,53.5,0.300000012,16.51795774,8.6,11,4,8.00000095,435
15.5,56.40000153,1.200000048,16.10726376,8.6,12,4,6.00000095,249
14.60000038,64.5,0.800000012,15.52173342,8.6,13,4,6.80000019,482
14.19999981,59.29999924,1,14.86190028,8.6,14,4,6.19999981,681
14.89999962,60.20000076,1.200000048,15.44347332,8.6,16,4,7.70000076,633
14.69999981,52.20000076,0.800000012,15.6294506,8.6,17,4,7.30000019,499
14.5,63,0.600000024,15.69222375,8.6,18,4,8.60000038,880
15.60000038,61.20000076,0.899999976,16.49060848,8.6,19,4,5.60000038,231
15.30000019,62.59999847,1.600000024,15.59472956,8.6,20,4,5.89999962,926
15.69999981,57.90000153,0.899999976,16.59915391,8.6,21,4,5.90000057,486
14.10000038,61.90000153,1,14.75260143,8.6,22,4,6.19999886,585
14.60000038,62.40000153,1.100000024,15.2017111,8.6,24,4,7.00000095,486
17,57.79999924,0.100000001,19.56077231,1.9,1,5,10.10000038,1259
16.79999924,44.20000076,0.699999988,18.00095755,1.9,2,5,11.40000057,716
17.10000038,58.29999924,0.800000012,18.21467829,1.9,3,5,11.80000114,964
17,58,0.699999988,18.214551,1.9,5,5,11,1262
17.20000076,56.90000153,0.800000012,18.3223965,1.9,6,5,11.10000038,240
17.29999924,59.40000153,1.100000024,18.17147604,1.9,7,5,9.19999981,637
17.5,55.5,1.200000048,18.31989712,1.9,8,5,9.69999981,318
17.10000038,57.40000153,0.300000012,18.95060739,1.9,9,5,11.99999905,1032
17.10000038,47.70000076,0.400000006,18.74585916,1.9,11,5,11.30000019,537
17.60000038,57,0.899999976,18.66152963,1.9,12,5,9.29999924,308
16.5,64.59999847,0.800000012,17.56837111,1.9,13,5,11.10000038,657
16.39999962,58.40000153,0.899999976,17.35897611,1.9,14,5,10.5,860
17.29999924,57.90000153,1.200000048,18.09863294,1.9,16,5,11.60000038,856
17.10000038,48.09999847,0.699999988,18.32134772,1.9,17,5,10.39999962,657
16.60000038,57.29999924,0.600000024,17.91308443,1.9,18,5,11.19999981,1167
17.29999924,61.09999847,1,18.2501831,1.9,19,5,9.19999981,308
17,63.70000076,1.5,17.57048379,1.9,20,5,9.89999962,1364
17.89999962,56.40000153,0.899999976,18.98716697,1.9,21,5,9.19999981,628
16.10000038,61.29999924,0.899999976,17.03333876,1.9,22,5,10.60000038,697
16.89999962,58,1.100000024,17.73151109,1.9,24,5,10.39999962,582
16.89999962,58.5,0.5,18.37173662,0.1,1,6,12.10000038,1423
16.60000038,47,0.899999976,17.57606905,0.1,2,6,14.29999924,895
17.20000076,57.70000076,0.699999988,18.42814445,0.1,3,6,13.09999943,1136
17.39999962,56.79999924,0.699999988,18.64173586,0.1,5,6,10.30000114,1531
17.20000076,57.59999847,0.899999976,18.22734581,0.1,6,6,12.70000076,234
17.60000038,56.29999924,1.899999976,18.04022206,0.1,7,6,9.60000038,700
17.60000038,54.59999847,1.5,18.24435935,0.1,8,6,11.19999886,313
16.89999962,58.5,0.300000012,18.74788586,0.1,9,6,14.10000038,1082
16.79999924,40.90000153,0.899999976,17.79315993,0.1,11,6,12.80000019,622
17.79999924,54.5,1.600000024,18.41495966,0.1,12,6,10.19999886,355
16.29999924,64.59999847,0.899999976,17.25042964,0.1,13,6,12.19999981,705
17.10000038,54.40000153,1.899999976,17.46944408,0.1,14,6,11.29999924,1008
17.39999962,56.40000153,1,18.35948298,0.1,16,6,14.40000057,1022
17.10000038,47.90000153,0.899999976,18.11879934,0.1,17,6,12,793
16.20000076,61.20000076,0.600000024,17.49006383,0.1,18,6,13.39999962,1432
17.70000076,59.20000076,1.100000024,18.61144308,0.1,19,6,10.20000076,328
17.39999962,61.20000076,1.600000024,17.9637231,0.1,20,6,11,1645
18.10000038,54.5,1.100000024,19.05140802,0.1,21,6,10.40000057,691
13.80000019,65.09999847,0.800000012,14.65999085,0.1,22,6,10.40000057,772
17,57.70000076,1.5,17.57048379,0.1,24,6,12.30000019,641
12.69999981,54.09999847,1.899999976,12.44659723,0,1,7,9.500000951,1427
12.19999981,38.70000076,2.400000095,11.56495235,0,2,7,10.20000076,791
13.10000038,51.70000076,1.700000048,13.03956342,0,3,7,10.59999991,1234
12.80000019,51.70000076,2.5,12.20777847,0,5,7,16.9,1719
13.30000019,52.09999847,2,13.06870135,0,6,7,9.499999049,263
12.80000019,51.79999924,3.200000048,11.87761729,0,7,7,9.799999715,696
13.19999981,49.20000076,2.599999905,12.62295292,0,8,7,10.39999915,403
13,52.40000153,1.100000024,13.44184923,0,9,7,10.30000067,1141
12.89999962,35.29999924,1.700000048,12.81300205,0,11,7,9.499999049,546
13.30000019,51,2.400000095,12.8414191,0,12,7,10.29999972,405
11.80000019,58.59999847,1.899999976,11.41919731,0,13,7,10.20000076,589
11.80000019,52.29999924,2.200000048,11.22068453,0,14,7,10.69999934,1093
13,54.20000076,2.299999952,12.54795014,0,16,7,11.79999924,1046
12.89999962,42.09999847,1.899999976,12.6749082,0,17,7,9.500000475,773
12.89999962,55.5,1.200000048,13.23083996,0,18,7,10.00000095,1509
13.10000038,53,2.299999952,12.66364429,0,19,7,10.5,302
12.5,56.70000076,4,11.20725337,0,20,7,9.800000189,1455
13.39999962,52.79999924,2.200000048,13.06599433,0,21,7,9.499999049,675
13.10000038,52.20000076,1.899999976,12.90322027,0,24,7,8.999999049,668
8.300000191,29.20000076,1.600000024,7.698082281,0,1,1,7.200000285,1011
8.199999809,20.5,1.899999976,7.30959544,0,2,1,8.39999962,485
8.600000381,30.5,1.5,8.136232425,0,3,1,8.89999962,640
8.300000191,28.29999924,1.899999976,7.423751471,0,5,1,7.600000381,877
9,28,1.899999976,8.222840421,0,6,1,7.499999999,189
8.300000191,30.70000076,2.200000048,7.184067903,0,7,1,7.600000381,403
8.600000381,28.20000076,2.200000048,7.530063834,0,8,1,7.800000191,237
8.800000191,27.39999962,1.100000024,8.822213127,0,9,1,9.400000095,640
8.600000381,14.39999962,1.899999976,7.766218475,0,11,1,7.69999981,430
8.800000191,28.5,1.700000048,8.168512481,0,12,1,8.30000019,273
7.5,35.90000153,1.600000024,6.79560809,0,13,1,9.499999762,479
7.199999809,30.20000076,1.700000048,6.35602806,0,14,1,8.900000332,635
8.399999619,29.5,1.899999976,7.537906413,0,16,1,10.40000033,581
8.399999619,15.69999981,1.5,7.911606525,0,17,1,8.10000038,423
8.800000191,29.70000076,1.299999952,8.576388466,0,18,1,9.399999858,812
8.600000381,32.09999847,1.899999976,7.766218475,0,19,1,8.199999809,197
8,34.29999924,3.099999905,6.247802457,0,20,1,8.200000285,855
8.899999619,29.39999962,2,8.027874978,0,21,1,7.800000191,486
8.5,30,2.099999905,7.490607163,0,24,1,7.30000019,371
10,59.70000076,0.699999988,10.73880875,1.8,1,2,11.19999981,988
9.699999809,50.5,1.100000024,9.812134774,1.8,2,2,13.09999967,567
10.30000019,55.09999847,1,10.59922151,1.8,3,2,12.10000086,693
10.80000019,54.20000076,1,11.14571884,1.8,5,2,10.09999991,931
10.30000019,56.20000076,1.299999952,10.24481053,1.8,6,2,12.49999929,166
10.69999981,57.59999847,1.700000048,10.32083679,1.8,7,2,9.80000019,477
10.69999981,53.59999847,1.700000048,10.32083679,1.8,8,2,11.20000029,271
10,53.70000076,0.600000024,10.93323744,1.8,9,2,13.79999972,622
10,41.59999847,1.299999952,9.911125904,1.8,11,2,12.19999981,442
11.10000038,55,1.600000024,10.85674141,1.8,12,2,10.5,271
10,60.70000076,1,10.27132291,1.8,13,2,11.9000001,495
10,53.70000076,1.5,9.708607295,1.8,14,2,11.79999972,634
10.69999981,56.29999924,1.600000024,10.40550378,1.8,16,2,13.30000067,579
10,38.90000153,1.200000048,10.02252201,1.8,17,2,11.89999962,535
9.800000191,57.09999847,1,10.05272418,1.8,18,2,13.70000005,795
11.19999981,58.79999924,1.200000048,11.35010182,1.8,19,2,10.79999924,186
10.80000019,59.79999924,2,10.20459583,1.8,20,2,11.20000076,825
11.30000019,54.79999924,1.399999976,11.26001853,1.8,21,2,10.39999915,490
9.699999809,56.90000153,1.5,9.371669517,1.8,22,2,11.4000001,479
10,56,1.600000024,9.615839263,1.8,24,2,11.70000005,445
14.10000038,74.5,0.600000024,15.26920315,8.5,1,3,7.60000038,1034
14.19999981,65.40000153,1.100000024,14.76174511,8.5,2,3,8.20000076,524
14.39999962,76.69999695,1.399999976,14.72540881,8.5,3,3,7,611
14.60000038,75,1.5,14.87498371,8.5,5,3,6.5,942
14.5,74.90000153,1.5,14.76267076,8.5,6,3,7.30000019,168
14.19999981,78.59999847,2.400000095,13.88580018,8.5,7,3,7.20000076,467
14,72.40000153,2.599999905,13.55658687,8.5,8,3,30,264
14.60000038,75,0.600000024,15.7979794,8.5,9,3,8.70000076,646
14.5,60.70000076,0.600000024,15.69222375,8.5,11,3,7,357
15.10000038,72.40000153,2,15.13085754,8.5,12,3,7.30000019,270
14.39999962,78.90000153,1.100000024,14.98172758,8.5,13,3,7,502
14.19999981,75,1.799999952,14.22079162,8.5,14,3,6.39999962,557
14.60000038,73.59999847,2,14.55803644,8.5,16,3,7.30000019,588
14.39999962,58.20000076,1.399999976,14.72540881,8.5,17,3,7.19999981,519
14.5,72,1.600000024,14.69225537,8.5,18,3,7.99999905,838
14.89999962,75.69999695,1.899999976,14.95802011,8.5,19,3,8.39999962,203
14.60000038,75.80000305,2.700000048,14.21249885,8.5,20,3,7.50000095,899
15.10000038,74,1.399999976,15.50791729,8.5,21,3,6.69999981,463
14.10000038,76.69999695,1.5,14.3134211,8.5,22,3,6.19999981,502
14.30000019,77.19999695,2.299999952,14.05196864,8.5,24,3,6.39999962,435
14.39999962,82.59999847,0.100000001,17.0838451,8.8,1,4,2.79999924,988
14.69999981,73.5,0.100000001,17.36964454,8.8,2,4,3.29999924,549
14.69999981,85.30000305,0.899999976,15.51369334,8.8,3,4,2.60000038,696
14.80000019,83.40000153,0.800000012,15.7371688,8.8,5,4,2.99999905,934
14.89999962,82.90000153,0.899999976,15.73078524,8.8,6,4,2.5,178
14.60000038,84.40000153,1.399999976,14.94898327,8.8,7,4,3.39999962,419
15,76.5,1.600000024,15.25630161,8.8,8,4,3.49999905,251
14.89999962,86,0.300000012,16.7206783,8.8,9,4,2.50000095,729
14.89999962,67.80000305,0.100000001,17.56017719,8.8,11,4,2.09999943,373
15.10000038,81.09999847,1.100000024,15.7516678,8.8,12,4,3.89999962,301
14.80000019,86.40000153,0.899999976,15.62223981,8.8,13,4,3.80000114,484
14.39999962,83.69999695,1.399999976,14.72540881,8.8,14,4,4.19999886,722
14.80000019,81.40000153,1.299999952,15.25007671,8.8,16,4,3.5,623
14.69999981,66,1,15.40839761,8.8,17,4,2.30000019,545
14.89999962,81.69999695,0.699999988,15.97182792,8.8,18,4,2.89999962,864
14.89999962,84.59999847,1.100000024,15.53168428,8.8,19,4,1.30000019,230
15.10000038,82.90000153,1.600000024,15.36911128,8.8,20,4,3.30000114,803
15.39999962,81.59999847,0.800000012,16.38347496,8.8,21,4,3,467
14.39999962,83.80000305,1.299999952,14.80516353,8.8,22,4,2.80000019,496
14.69999981,84.5,1.299999952,15.13884815,8.8,24,4,1.80000019,447
14.10000038,64.80000305,0.200000003,16.25477882,9.1,1,2,9,881
13.5,56.59999847,0,21.38875,9.1,2,2,30.10000038,572
13.89999962,68.5,0.699999988,14.90386474,9.1,3,2,8.89999962,600
14.69999981,60.40000153,0.699999988,15.75823548,9.1,5,2,8.40000057,797
13.80000019,66.19999695,0.800000012,14.65999085,9.1,6,2,31.59999943,185
14.69999981,64.5,1.600000024,14.91787365,9.1,7,2,8.79999924,424
15.10000038,58.5,0.899999976,15.94787819,9.1,8,2,10.00000095,227
13.89999962,68.30000305,0.400000006,15.44572647,9.1,9,2,9.700000761,597
14.10000038,53.40000153,0.600000024,15.26920315,9.1,11,2,8.999999999,341
14.89999962,63.90000153,1.299999952,15.36130422,9.1,12,2,8.20000076,250
14.39999962,67.69999695,1.100000024,14.98172758,9.1,13,2,9.499999999,452
13.80000019,65,1.700000048,13.83252495,9.1,14,2,8.599999429,554
14.5,64.19999695,1,15.18979888,9.1,16,2,10.5,535
13.89999962,51.59999847,0.699999988,14.90386474,9.1,17,2,8.899999621,504
14.5,65.5,0.600000024,15.69222375,9.1,18,2,11.60000038,768
14.89999962,64.40000153,1.100000024,15.53168428,9.1,19,2,8.19999981,210
14.89999962,63.79999924,1.399999976,15.28434283,9.1,20,2,8.39999962,823
15.19999981,64.19999695,1,15.95489494,9.1,21,2,8.89999962,435
13.89999962,66.80000305,1.399999976,14.16647479,9.1,22,2,8.799999239,456
14.10000038,67.40000153,0.800000012,14.98314444,9.1,24,2,9.10000038,410
14.10000038,57.40000153,1.799999952,14.10706401,3.9,1,3,9.099999431,985
14.69999981,53.79999924,2.5,14.41897771,3.9,2,3,8.800001141,530
14.39999962,59.29999924,1.700000048,14.51220579,3.9,3,3,10.20000076,759
15.10000038,83.30000305,1.100000024,15.7516678,3.9,5,3,2.60000038,884
14.80000019,57.09999847,2.200000048,14.68064164,3.9,6,3,8.599999429,183
13.89999962,60.59999847,2.799999952,13.34828941,3.9,7,3,9.400000571,466
14.39999962,55.20000076,2.200000048,14.21931337,3.9,8,3,9.300000189,259
14.80000019,56.70000076,1.100000024,15.42169357,3.9,9,3,10.09999943,668
14.5,45.40000153,2.200000048,14.33464571,3.9,11,3,8.900000569,412
14.5,59,2.299999952,14.28335584,3.9,12,3,9.499999049,281
13.60000038,65.09999847,1.700000048,13.60596466,3.9,13,3,10.10000086,466
13.19999981,61.59999847,1.700000048,13.15284302,3.9,14,3,11.19999981,596
13.89999962,57.29999924,2.099999905,13.69822171,3.9,16,3,29.89999962,597
14.19999981,43.20000076,1.700000048,14.28564551,3.9,17,3,9.000000951,571
15.10000038,55,1.200000048,15.6647375,3.9,18,3,9.400000569,847
14.10000038,60.29999924,1.5,14.3134211,3.9,19,3,10.09999943,186
13.89999962,61.20000076,3.5,13.06626883,3.9,20,3,9.599999431,864
13.89999962,57.5,2.200000048,13.64265385,3.9,21,3,30.80000019,458
13.19999981,62.90000153,2.5,12.67329375,3.9,22,3,9.700000285,563
